source,target,commodity_code,weight
MD,ME,43,40533144.03187561
MD,MA,43,134470693.33461
MD,MI,43,81367815.98684692
MD,MN,43,25591801.383026123
MD,MS,43,1710435.372127533
MD,MO,43,104360069.97740173
MD,MT,43,5188442.65737915
MD,NE,43,4156701.3439941406
MD,NV,43,28176740.584727287
MD,NH,43,83313855.30626678
MD,NJ,43,653877244.7254982
MD,NM,43,69220.80322265625
MD,NY,43,660232559.3396225
MD,NC,43,335909504.58908844
MD,ND,43,819389.9095306396
MD,OH,43,163095790.15740967
MD,OK,43,21908091.684509277
MD,OR,43,26482149.251464844
MD,PA,43,2427204604.178974
MD,RI,43,66965147.120285034
MD,SC,43,83481734.15177917
MD,TN,43,31958315.24054718
MD,TX,43,276667065.969162
MD,UT,43,13127948.30883789
MD,VT,43,6425311.108856201
MD,VA,43,4508897602.649788
MD,WA,43,15509280.85041809
MD,WV,43,93862919.79687881
MD,WI,43,53581467.773620605
MA,AL,43,8143275.655578613
MA,AK,43,310981.9952392578
MA,AZ,43,11482419.647821426
MA,AR,43,571024.2862548828
MA,CA,43,236010993.95946503
MA,CO,43,37174794.651161194
MA,CT,43,2984824153.4503975
MA,DE,43,7840609.953430176
MA,DC,43,10117018.830932617
MA,FL,43,62498710.91807556
MA,GA,43,61019703.38470459
MA,ID,43,172635.19979858398
MA,IL,43,102962345.72766113
MA,IN,43,21589259.810890198
MA,IA,43,69479970.07036972
MA,KS,43,12419248.302391052
MA,KY,43,6426158.849979401
MA,LA,43,8999302.549461365
MA,ME,43,867964417.112709
MA,MD,43,57040914.92891693
MA,MI,43,39496233.55903816
MA,MN,43,9559710.764453888
MA,MS,43,5708087.599121094
MA,MO,43,17566996.42978096
MA,MT,43,796711.828125
MA,NE,43,1412386.7673339844
MA,NV,43,1901812.357793808
MA,NH,43,1875769413.5615215
MA,NJ,43,1106919041.8427467
MA,NM,43,296179.7998046875
MA,NY,43,5207625083.362629
MA,NC,43,75180773.45122528
MA,ND,43,1067111.8963623047
MA,OH,43,111346001.59741974
MA,OK,43,4704657.557197571
MA,OR,43,2536143.698425293
MA,PA,43,248120882.76587296
MA,RI,43,1346355226.1320457
MA,SC,43,22761052.823070526
MA,SD,43,1291127.5095214844
MA,TN,43,17892847.358322144
MA,TX,43,97008142.49716568
MA,UT,43,3218734.6447143555
MA,VT,43,527250208.1034851
MA,VA,43,55515754.91360855
MA,WA,43,8656077.698637009
MA,WV,43,5652202.1361579895
MA,WI,43,22977397.77236557
MA,WY,43,483075.0
MI,AL,43,49594153.50920105
MI,AK,43,388161.095703125
MI,AZ,43,44483721.023361206
MI,AR,43,10380365.343414307
MI,CA,43,364187903.8774705
MI,CO,43,15940892.53289795
MI,CT,43,39227544.32885742
MI,DE,43,13775809.260650635
MI,FL,43,68539642.06672668
MI,GA,43,90746201.59404945
MI,HI,43,501540.0
MI,ID,43,13941279.875427246
MI,IL,43,2197488315.740795
MI,IN,43,3091691716.9954405
MI,IA,43,125230713.72570801
MI,KS,43,23222139.260375977
MI,KY,43,93778874.26385498
MI,LA,43,20123684.815933228
MI,ME,43,6058609.201423645
MI,MD,43,13840490.845554352
MI,MA,43,33991699.260765076
MI,MN,43,68663642.87245369
MI,MS,43,8556507.53640747
MI,MO,43,51374271.33862305
MI,MT,43,13292050.196868896
MI,NE,43,11233642.374023438
MI,NV,43,38950763.99491882
MI,NH,43,30472282.916381836
MI,NJ,43,78228810.11716843
MI,NM,43,1101019.6965332031
MI,NY,43,97538381.24602127
MI,NC,43,50374282.76402283
MI,ND,43,28522434.844852448
MI,OH,43,4622623235.811657
MI,OK,43,5652982.002548218
MI,OR,43,64958759.77771759
MI,PA,43,420206963.1095686
MI,RI,43,1002443.9004516602
MI,SC,43,126862462.71389008
MI,SD,43,277676.09143066406
MI,TN,43,388403912.06884
MI,TX,43,227246379.0758438
MI,UT,43,56320713.05923247
MI,VT,43,385002.00830078125
MI,VA,43,38118962.73029709
MI,WA,43,39261354.36709595
MI,WV,43,2034602.429534912
MI,WI,43,674078239.9529514
MI,WY,43,138728.10321044922
MN,AL,43,22278934.201202393
MN,AK,43,42885589.567871094
MN,AZ,43,104994807.81780243
MN,AR,43,11752696.499511719
MN,CA,43,266017025.16171646
MN,CO,43,140713420.59758377
MN,CT,43,45542204.697143555
MN,DE,43,36786466.42578125
MN,DC,43,21260310.570404053
MN,FL,43,136237320.2574463
MN,GA,43,65744094.8074646
MN,HI,43,4998321.035644531
MN,ID,43,31174535.22490692
MN,IL,43,1935759170.644452
MN,IN,43,145701051.08750534
MN,IA,43,627305631.4323158
MN,KS,43,74160466.00013733
MN,KY,43,39767650.06590271
MN,LA,43,27774306.308280945
MN,ME,43,27087441.10571289
MN,MD,43,113986687.91279602
MN,MA,43,37123611.91159439
MN,MI,43,542743607.4949245
MN,MS,43,53295212.073638916
MN,MO,43,58827829.12582207
MN,MT,43,27441917.642082214
MN,NE,43,178384782.400177
MN,NV,43,22787850.880615234
MN,NH,43,689811.092590332
MN,NJ,43,45268847.63052845
MN,NM,43,10627312.27558899
MN,NY,43,108121358.08675385
MN,NC,43,58212625.051561356
MN,ND,43,1121799679.784895
MN,OH,43,163927705.25211334
MN,OK,43,51290362.819236755
MN,OR,43,57888032.0980072
MN,PA,43,201607529.40405273
MN,RI,43,13464704.153869629
MN,SC,43,45218145.53637695
MN,SD,43,756732204.8301077
MN,TN,43,121398728.56785583
MN,TX,43,211866283.9802971
MN,UT,43,55203362.757507324
MN,VT,43,6994086.989135742
MN,VA,43,56554443.08279419
MN,WA,43,129287512.91578674
MN,WV,43,11697755.20489502
MN,WI,43,1782069110.5313768
MN,WY,43,10291440.704956055
MS,AL,43,1149274051.3894806
MS,AZ,43,452497.29260253906
MS,AR,43,705274700.7123184
MS,CA,43,2247671.214263916
MS,CO,43,14319482.990722656
MS,CT,43,6871623.910675049
MS,DE,43,1126992.9624938965
MS,FL,43,399115625.9024658
MS,GA,43,41857435.10450745
MS,ID,43,118626.00311279297
MS,IL,43,18516203.767097473
MS,IN,43,29229644.129257202
MS,IA,43,10544929.21421814
MS,KS,43,4068066.58782959
MS,KY,43,70095677.00550842
MS,LA,43,1773550235.0187912
MS,ME,43,2934230.9467773438
MS,MD,43,5343821.207382202
MS,MA,43,23944883.650512695
MS,MI,43,6755262.399719238
MS,MN,43,38483592.93473816
MS,MO,43,173381662.78305054
MS,MT,43,1666228.6540527344
MS,NE,43,690313.31590271
MS,NH,43,2213470.8817443848
MS,NJ,43,24796201.593795776
MS,NM,43,463899.38049316406
MS,NY,43,16164220.26777649
MS,NC,43,14779997.075965881
MS,ND,43,1823023.545349121
MS,OH,43,12129049.639663696
MS,OK,43,9372242.990005493
MS,OR,43,826672.3977050781
MS,PA,43,4381464.966567993
MS,SC,43,339532.8954772949
MS,SD,43,1240785.0061187744
MS,TN,43,1007434829.7968826
MS,TX,43,71695618.6230011
MS,UT,43,182457.60809326172
MS,VA,43,6997703.052124023
MS,WA,43,3146292.8950195312
MS,WV,43,465260.7932128906
MS,WI,43,28107065.35749817
MS,WY,43,631458.8252563477
MO,AL,43,14323098.054725647
MO,AK,43,500779.08984375
MO,AZ,43,53629400.93904114
MO,AR,43,1777869001.0740347
MO,CA,43,464258387.56448364
MO,CO,43,62616366.57858276
MO,CT,43,3717602.971633911
MO,DE,43,2668197.765472412
MO,DC,43,4901279.603271484
MO,FL,43,103241753.37227058
MO,GA,43,279071389.91254044
MO,HI,43,706079.994140625
MO,ID,43,12043515.927856445
MO,IL,43,2940912926.329418
MO,IN,43,454934623.97081375
MO,IA,43,812534436.9149666
MO,KS,43,3387349676.8635836
MO,KY,43,264603658.6276245
MO,LA,43,17662789.044921875
MO,ME,43,15118.300231933594
MO,MD,43,11079682.914520264
MO,MA,43,29165150.584753036
MO,MI,43,106930178.71247292
MO,MN,43,61788876.00588989
MO,MS,43,47916389.52690506
MO,MT,43,1302936.2735595703
MO,NE,43,696467121.364275
MO,NV,43,4294157.208679199
MO,NH,43,770255.9765625
MO,NJ,43,12309215.30493164
MO,NM,43,35824076.282821655
MO,NY,43,92589283.35633469
MO,NC,43,51046816.68545532
MO,ND,43,12030918.103088379
MO,OH,43,111254608.65715218
MO,OK,43,798571711.693327
MO,OR,43,16942814.008163452
MO,PA,43,455222034.67702293
MO,RI,43,457449.113571167
MO,SC,43,13612925.342163086
MO,SD,43,29772166.00720215
MO,TN,43,185417480.4600582
MO,TX,43,722423802.1811066
MO,UT,43,24308347.430358887
MO,VT,43,659416.5
MO,VA,43,49926785.53779602
MO,WA,43,17085471.627319336
MO,WV,43,10030541.568969727
MO,WI,43,67525182.02752781
MO,WY,43,10639027.10482788
MT,AZ,43,1567547.6863517761
MT,AR,43,330917.59173583984
MT,CA,43,9604112.296543121
MT,CO,43,27479254.721847534
MT,FL,43,306568.0036621094
MT,GA,43,349961.4927005768
MT,ID,43,6303653.095182419
MT,IL,43,696130.4136276245
MT,IN,43,1805285.9939575195
MT,IA,43,16141.400508880615
MT,KS,43,557114.876991272
MT,KY,43,199326.0
MT,LA,43,72770.09753417969
MT,MA,43,955854.6959228516
MT,MN,43,13100029.555791855
MT,MO,43,1041175.0037479401
MT,NV,43,2165187.6210899353
MT,NJ,43,914024.6808776855
MT,NY,43,80568.79878997803
MT,NC,43,635318.5082054138
MT,ND,43,8758841.773845673
MT,OR,43,2652923.6797122955
MT,PA,43,386232.0
MT,SD,43,8325756.727600098
MT,TX,43,10327466.95513153
MT,UT,43,1424860.9920539856
MT,VT,43,320856.59454345703
MT,WA,43,3998275.126806259
MT,WY,43,28945591.23707199
NE,AL,43,106307.50198364258
NE,AZ,43,2102.89990234375
NE,AR,43,30215144.42355728
NE,CA,43,801439.9770202637
NE,CO,43,157220358.930336
NE,CT,43,45274.5
NE,FL,43,3233459.901763916
NE,GA,43,705426.3798828125
NE,HI,43,25656.99951171875
NE,ID,43,2757747.7435684204
NE,IL,43,72666290.52024841
NE,IN,43,4821803.713230133
NE,IA,43,1032960957.227066
NE,KS,43,394534069.19992065
NE,LA,43,568721.8735351562
NE,ME,43,45439.1982421875
NE,MA,43,397649.3077392578
NE,MI,43,51336.6982421875
NE,MN,43,113521970.5589447
NE,MO,43,222290748.7823372
NE,MT,43,29812414.849586487
NE,NV,43,214758.9041748047
NE,NH,43,22397.40087890625
NE,NJ,43,84392.19902420044
NE,NM,43,4805397.677490234
NE,NY,43,1957339.0991210938
NE,ND,43,65635336.48364258
NE,OH,43,3318050.742126465
NE,OK,43,46157577.0777359
NE,OR,43,1299038.1762695312
NE,SC,43,227451.60327148438
NE,SD,43,734954600.2778168
NE,TN,43,17413.20068359375
NE,TX,43,32835548.811019897
NE,UT,43,2100563.6650390625
NE,VA,43,3581.10009765625
NE,WA,43,8305519.955459595
NE,WI,43,19323494.44076538
NE,WY,43,178136112.77719116
NV,AL,43,9137845.252319336
NV,AK,43,8872609.031982422
NV,AZ,43,112747543.3537178
NV,AR,43,161915.0
NV,CA,43,712109762.7977734
NV,CO,43,66662819.28844261
NV,CT,43,2619961.399795532
NV,DE,43,22820.400329589844
NV,FL,43,18560272.107269287
NV,GA,43,8202834.046209335
NV,HI,43,1648578.5808410645
NV,ID,43,21204119.933555603
NV,IL,43,12561794.972854614
NV,IN,43,1013499.7056884766
NV,IA,43,1797077.6635131836
NV,KS,43,5026318.079620361
NV,KY,43,7988.100051879883
NV,LA,43,6314.000244140625
NV,ME,43,362141.8002319336
NV,MD,43,4109627.5938720703
NV,MA,43,23118370.811035156
NV,MI,43,5845609.17098999
NV,MN,43,865800.0048370361
NV,MS,43,1211948.0419921875
NV,MO,43,3256762.0581436157
NV,MT,43,33525808.058315277
NV,NE,43,428192.50418663025
NV,NH,43,208257.60553741455
NV,NJ,43,958795.8152084351
NV,NM,43,4746155.456127167
NV,NY,43,47669421.85364151
NV,NC,43,9411079.277069092
NV,ND,43,195391.90698242188
NV,OH,43,5226057.766433716
NV,OK,43,1068008.576122284
NV,OR,43,74714582.60921288
NV,PA,43,10269701.730041504
NV,RI,43,134700.39739990234
NV,SC,43,2124898.363512039
NV,SD,43,5819809.094238281
NV,TN,43,1474275.8037719727
NV,TX,43,35053764.45698738
NV,UT,43,148027619.99193192
NV,VT,43,854485.8049316406
NV,VA,43,3467310.377746582
NV,WA,43,137851593.24084473
NV,WV,43,58884.49842834473
NV,WI,43,359988.40185546875
NV,WY,43,10213453.794700623
NH,AL,43,342387.49931144714
NH,AK,43,8914.79965209961
NH,AZ,43,27087727.13613701
NH,AR,43,290210.09171295166
NH,CA,43,32857543.361099243
NH,CO,43,17873855.981407166
NH,CT,43,412240023.8111038
NH,DE,43,2523208.9897003174
NH,DC,43,1451849.7752685547
NH,FL,43,11325466.388084412
NH,GA,43,23198870.00247383
NH,ID,43,39281645.736343384
NH,IL,43,7901191.239021301
NH,IN,43,6269522.861297607
NH,IA,43,1874000.4886779785
NH,KS,43,163973.800239563
NH,KY,43,1898802.7019348145
NH,LA,43,62757.79976654053
NH,ME,43,858395844.4623375
NH,MD,43,6275558.334991455
NH,MA,43,2494539867.917795
NH,MI,43,2218214.532600403
NH,MN,43,2479115.2899475098
NH,MS,43,330527.6081314087
NH,MO,43,6326855.618988037
NH,NE,43,2757049.1393585205
NH,NV,43,19954634.430725098
NH,NJ,43,16622401.731136322
NH,NM,43,2483253.6962890625
NH,NY,43,219477061.00200653
NH,NC,43,1641700.1119537354
NH,OH,43,20030747.10429573
NH,OK,43,11889929.209228516
NH,OR,43,2999442.8022499084
NH,PA,43,23321345.3234787
NH,RI,43,652399838.2170105
NH,SC,43,254251.8981781006
NH,TN,43,3785973.6031894684
NH,TX,43,13410070.452245712
NH,UT,43,7211424.47467041
NH,VT,43,313741051.77298355
NH,VA,43,1957519.7792053223
NH,WA,43,10904843.850143433
NH,WV,43,5504.399932861328
NH,WI,43,2482336.797504425
NH,WY,43,1870482.9270629883
NJ,AL,43,80174163.2545929
NJ,AK,43,172053.90258789062
NJ,AZ,43,20733882.18395996
NJ,AR,43,11914628.960250854
NJ,CA,43,637138881.4426575
NJ,CO,43,57987892.54122925
NJ,CT,43,779219168.0668831
NJ,DE,43,934535285.1193047
NJ,DC,43,62260481.183776855
NJ,FL,43,455142519.1145363
NJ,GA,43,161023518.06193733
NJ,HI,43,1092467.0844726562
NJ,ID,43,11363188.936279297
NJ,IL,43,134699348.14247894
NJ,IN,43,63451769.775764465
NJ,IA,43,10464658.520385742
NJ,KS,43,69252785.19160461
NJ,KY,43,35280158.593048096
NJ,LA,43,45510852.248046875
NJ,ME,43,20786234.847112656
NJ,MD,43,1753520168.4025269
NJ,MA,43,1071485609.2393742
NJ,MI,43,179859076.013031
NJ,MN,43,29116648.5677948
NJ,MS,43,17452273.89794922
NJ,MO,43,46731928.234558105
NJ,MT,43,23912430.209579468
NJ,NE,43,1525401.0932312012
NJ,NV,43,7655167.746429443
NJ,NH,43,80348082.03320122
NJ,NM,43,7382659.059356689
NJ,NY,43,10273703749.891075
NJ,NC,43,218034820.55259323
NJ,ND,43,183937.60546875
NJ,OH,43,282937122.22058105
NJ,OK,43,41231358.08392334
NJ,OR,43,69713957.06847382
NJ,PA,43,4774011960.69621
NJ,RI,43,116782564.32966614
NJ,SC,43,231937417.16033936
NJ,SD,43,4715067.086090088
NJ,TN,43,36944305.53071213
NJ,TX,43,241633911.45630646
NJ,UT,43,37649003.41191101
NJ,VT,43,126134932.19128323
NJ,VA,43,1077752262.884037
NJ,WA,43,96625499.22677612
NJ,WV,43,37155270.476112366
NJ,WI,43,49002545.75075531
NJ,WY,43,3778523.393875122
NM,AL,43,70910.40106201172
NM,AZ,43,103197682.89222336
NM,CA,43,241405309.79606247
NM,CO,43,212500800.39167786
NM,CT,43,192913.1942138672
NM,FL,43,306781.69594573975
NM,GA,43,2967788.6658706665
NM,IL,43,12047346.18460846
NM,IN,43,2873272.5
NM,KS,43,406392.0
NM,KY,43,330740.0
NM,MD,43,370344.5940551758
NM,MA,43,169969.7984161377
NM,MI,43,3111596.841567993
NM,MS,43,207517.20245361328
NM,MO,43,3976378.3281707764
NM,NV,43,1333461.7803955078
NM,NJ,43,174919.0032196045
NM,NY,43,413459.70150756836
NM,NC,43,65457.899017333984
NM,OH,43,275575.396522522
NM,OK,43,180224.60331726074
NM,PA,43,5992666.367500305
NM,RI,43,176565.59344482422
NM,SC,43,35697.0
NM,TN,43,87193.40097045898
NM,TX,43,873225471.0903206
NM,UT,43,278616.0095214844
NM,VT,43,90436.60121154785
NM,VA,43,211040.6935119629
NM,WA,43,1217462.6960906982
NM,WI,43,349600.0
NY,AL,43,11865949.25339508
NY,AK,43,189648.6025390625
NY,AZ,43,66451564.390869975
NY,AR,43,1070043.0005071163
NY,CA,43,725170285.8322209
NY,CO,43,39830178.72712326
NY,CT,43,3705747433.560622
NY,DE,43,101300671.3949585
NY,DC,43,18466318.496276855
NY,FL,43,358883111.93077123
NY,GA,43,71490432.68502355
NY,HI,43,989579.0118713379
NY,ID,43,2962546.395751953
NY,IL,43,161925079.07405663
NY,IN,43,49456447.07948589
NY,IA,43,9397716.954742432
NY,KS,43,3861376.0807318687
NY,KY,43,217896401.457219
NY,LA,43,18153167.165063858
NY,ME,43,365271434.0016556
NY,MD,43,223588780.48666477
NY,MA,43,3319752691.8552074
NY,MI,43,42788284.64576006
NY,MN,43,34575310.12294388
NY,MS,43,20230838.179847717
NY,MO,43,12506595.769720614
NY,MT,43,13783804.235778928
NY,NE,43,5072077.956669807
NY,NV,43,63732748.76687622
NY,NH,43,637496247.6082611
NY,NJ,43,4657421936.021589
NY,NM,43,2820770.244140625
NY,NC,43,85446370.01709282
NY,ND,43,2199365.5879638195
NY,OH,43,192171933.08504772
NY,OK,43,54667588.2383728
NY,OR,43,24239709.42955017
NY,PA,43,4102456738.3252487
NY,RI,43,309370471.57610035
NY,SC,43,46838388.97503555
NY,SD,43,3704928.3569483757
NY,TN,43,24367211.83356011
NY,TX,43,351331267.8514167
NY,UT,43,6922791.11958313
NY,VT,43,552708104.3729372
NY,VA,43,210748039.15175438
NY,WA,43,66947171.54042053
NY,WV,43,11314932.043487549
NY,WI,43,20604401.80089891
NY,WY,43,1764406.2176208496
NC,AL,43,110014631.09250641
NC,AK,43,773447.1142578125
NC,AZ,43,102961195.2693882
NC,AR,43,12812727.371818542
NC,CA,43,538378299.4457169
NC,CO,43,34850655.70367241
NC,CT,43,39426983.71243286
NC,DE,43,69535513.74494934
NC,DC,43,134618908.48855972
NC,FL,43,507758078.55937195
NC,GA,43,1843539812.9942055
NC,HI,43,321745.90625
NC,ID,43,3209088.0883026123
NC,IL,43,313798394.4421158
NC,IN,43,45208567.70729256
NC,IA,43,58665500.39138603
NC,KS,43,37544660.47164917
NC,KY,43,152151374.7639084
NC,LA,43,20114316.043678284
NC,ME,43,5600105.297798157
NC,MD,43,341554252.002264
NC,MA,43,79277614.9604435
NC,MI,43,99759152.31666946
NC,MN,43,22215550.95911789
NC,MS,43,11942864.22467041
NC,MO,43,65996796.30420685
NC,MT,43,2843571.0369415283
NC,NE,43,11956212.021972656
NC,NV,43,6492918.427002907
NC,NH,43,10047135.876586914
NC,NJ,43,216567755.71985626
NC,NM,43,1375468.5777893066
NC,NY,43,232142053.5849514
NC,ND,43,1549499.062133789
NC,OH,43,651128221.104332
NC,OK,43,78032523.65975952
NC,OR,43,25302456.795173645
NC,PA,43,307811707.0416527
NC,RI,43,2877851.9635620117
NC,SC,43,6570542875.812748
NC,SD,43,123149.19696044922
NC,TN,43,865679749.2345047
NC,TX,43,176165226.20456314
NC,UT,43,11364163.25289917
NC,VT,43,3454499.2242012024
NC,VA,43,7551891776.223133
NC,WA,43,69301886.86829376
NC,WV,43,436066280.26416206
NC,WI,43,73987929.38734436
NC,WY,43,142802.69873046875
ND,AZ,43,5418.599899291992
ND,AR,43,123889.5
ND,CA,43,500120.79051208496
ND,CO,43,4220957.541267395
ND,FL,43,5850103.911117554
ND,GA,43,30385.0
ND,ID,43,648924.9901809692
ND,IL,43,58010782.54167557
ND,IN,43,1734539.9627838135
ND,IA,43,3482322.406715393
ND,KS,43,449356.412109375
ND,KY,43,26600826.03844452
ND,LA,43,1465107.8805770874
ND,MD,43,1541648.6399383545
ND,MA,43,2760.0
ND,MI,43,7652374.922676086
ND,MN,43,873290044.678194
ND,MS,43,3064530.1595230103
ND,MO,43,3063271.277938843
ND,MT,43,78664134.72132492
ND,NE,43,5767522.851982117
ND,NV,43,24849.6005859375
ND,NM,43,451571.59802246094
ND,NY,43,4608086.480255127
ND,NC,43,6302484.66006279
ND,OH,43,21606263.700538635
ND,OK,43,1701818.2152175903
ND,OR,43,1637615.7765655518
ND,PA,43,149232.60006713867
ND,SC,43,3370.39990234375
ND,SD,43,344812856.75090504
ND,TX,43,29549776.790462494
ND,UT,43,870056.5012817383
ND,WA,43,4767590.120979309
ND,WI,43,2585675.913409233
ND,WY,43,7418929.454276085
OH,AL,43,67232233.23820496
OH,AK,43,331157.19677734375
OH,AZ,43,60318092.10289955
OH,AR,43,47299426.48697662
OH,CA,43,309381684.2016134
OH,CO,43,144842438.91129303
OH,CT,43,174344705.57748222
OH,DE,43,3793614.481109619
OH,DC,43,4160449.2607269287
OH,FL,43,313536616.287447
OH,GA,43,273191407.53720474
OH,HI,43,765719.6896362305
OH,ID,43,4797997.8385772705
OH,IL,43,860010902.4893265
OH,IN,43,3428860877.0504665
OH,IA,43,33505811.11907196
OH,KS,43,216472996.84698486
OH,KY,43,2877560303.7007294
OH,LA,43,60640816.59889221
OH,ME,43,66639530.720048904
OH,MD,43,371142746.0028677
OH,MA,43,100631634.59664154
OH,MI,43,3129123633.1533947
OH,MN,43,90742282.70487595
OH,MS,43,46411657.57382202
OH,MO,43,313959901.13591576
OH,MT,43,33625448.87322998
OH,NE,43,34435390.95916748
OH,NV,43,44780895.77486992
OH,NH,43,21859298.254890442
OH,NJ,43,199747831.7774887
OH,NM,43,29169608.153503418
OH,NY,43,1015305537.0816412
OH,NC,43,257735766.66846848
OH,ND,43,37781894.20526123
OH,OK,43,75710424.2334404
OH,OR,43,25556402.398391724
OH,PA,43,3416093821.010607
OH,RI,43,5310869.123809814
OH,SC,43,85205932.12816906
OH,SD,43,2968179.6659851074
OH,TN,43,221614309.6618843
OH,TX,43,548468104.5642672
OH,UT,43,58592338.16676521
OH,VT,43,20302048.49963379
OH,VA,43,183691500.85569
OH,WA,43,96009794.25798035
OH,WV,43,1412092610.2155037
OH,WI,43,155854127.90283203
OH,WY,43,19737533.310577393
OK,AL,43,9265002.894515991
OK,AZ,43,310573507.07136536
OK,AR,43,553495586.43612
OK,CA,43,189461080.6091404
OK,CO,43,177772811.48236084
OK,CT,43,1058736.5198059082
OK,DE,43,1616634.6005859375
OK,FL,43,72483452.80233765
OK,GA,43,65381061.47025108
OK,ID,43,5883327.598617554
OK,IL,43,306001860.77757263
OK,IN,43,59323454.684267044
OK,IA,43,16660007.248252869
OK,KS,43,842090557.5995426
OK,KY,43,8617448.627853394
OK,LA,43,161077202.64134598
OK,ME,43,2924314.9807891846
OK,MD,43,3489016.528236389
OK,MA,43,1588668.0697021484
OK,MI,43,4913426.068138123
OK,MN,43,11870007.35005951
OK,MS,43,39805628.13404465
OK,MO,43,462106488.4981327
OK,MT,43,7431266.102088928
OK,NE,43,20690064.656295776
OK,NV,43,41104887.52598572
OK,NH,43,2188487.9345703125
OK,NJ,43,1467998.423828125
OK,NM,43,295209640.17453766
OK,NY,43,10922574.412254333
OK,NC,43,27416702.6585083
OK,ND,43,223787.70600128174
OK,OH,43,323823437.81604385
OK,OR,43,12351358.164459229
OK,PA,43,2996526.513519287
OK,SC,43,21805979.69555664
OK,SD,43,914257.0837402344
OK,TN,43,17423929.750787735
OK,TX,43,4224948698.2655993
OK,UT,43,26922683.256340027
OK,VT,43,791.2000350952148
OK,VA,43,17646799.019813538
OK,WA,43,22719732.547821045
OK,WI,43,13482622.461837769
OK,WY,43,9497244.447975159
OR,AL,43,177742.00219726562
OR,AK,43,71077446.84703064
OR,AZ,43,113597045.6524353
OR,AR,43,177621.6990966797
OR,CA,43,547414175.7175694
OR,CO,43,7720432.461057663
OR,CT,43,1372087.8015518188
OR,DE,43,442345.2131958008
OR,DC,43,599471.7235717773
OR,FL,43,15727810.729452133
OR,GA,43,5748742.916986465
OR,HI,43,1823517.254699707
OR,ID,43,726429199.9509735
OR,IL,43,10800394.22343254
OR,IN,43,5306163.100656509
OR,IA,43,851763.8977851868
OR,KS,43,5140964.65114975
OR,KY,43,1731660.0
OR,LA,43,2391323.0859375
OR,ME,43,1588258.466796875
OR,MD,43,9179434.22644806
OR,MA,43,3205351.7668743134
OR,MI,43,9530196.982671738
OR,MN,43,4617818.079916
OR,MS,43,289332.9965400696
OR,MO,43,3938393.97416687
OR,MT,43,391634084.8230057
OR,NE,43,936979.504283905
OR,NV,43,49621009.50018692
OR,NH,43,60826.00008773804
OR,NJ,43,951639.7756023407
OR,NM,43,11403152.09022522
OR,NY,43,9206911.968647003
OR,NC,43,18003640.10531807
OR,ND,43,1322.4000434875488
OR,OH,43,6899731.465433121
OR,OK,43,9232612.975702286
OR,PA,43,9328195.311664581
OR,SC,43,5612875.699712753
OR,SD,43,2000431.4023704529
OR,TN,43,3927683.4274864197
OR,TX,43,17541249.86785698
OR,UT,43,67719218.78170776
OR,VT,43,228283.19650268555
OR,VA,43,1603701.6865215302
OR,WA,43,6759439945.104275
OR,WV,43,2482794.9124336243
OR,WI,43,2052440.4868240356
OR,WY,43,312445.49325561523
PA,AL,43,78628969.90929413
PA,AK,43,48794575.060546875
PA,AZ,43,73300042.50250626
PA,AR,43,38591127.28266907
PA,CA,43,869236240.0585995
PA,CO,43,47856822.24140167
PA,CT,43,711833974.4462581
PA,DE,43,986165898.827383
PA,DC,43,179384008.35577393
PA,FL,43,616592942.7161293
PA,GA,43,129412919.05136108
PA,HI,43,101625.19816589355
PA,ID,43,18585480.201171875
PA,IL,43,759716751.7645795
PA,IN,43,742823838.8097157
PA,IA,43,65705671.81895447
PA,KS,43,149892858.61200714
PA,KY,43,160845881.20363188
PA,LA,43,105846246.90235901
PA,ME,43,174432829.31461334
PA,MD,43,4888357303.354487
PA,MA,43,980774417.409883
PA,MI,43,387290186.0308862
PA,MN,43,72253058.4460144
PA,MS,43,38444986.15747833
PA,MO,43,76020765.6794281
PA,MT,43,55121449.23977661
PA,NE,43,9275879.74407959
PA,NV,43,57615130.51633453
PA,NH,43,143299507.08463287
PA,NJ,43,9828788880.813738
PA,NM,43,8255776.328918457
PA,NY,43,8687742344.250961
PA,NC,43,1091389421.9364128
PA,ND,43,13786628.349273682
PA,OH,43,1787427331.749226
PA,OK,43,31305016.490737915
PA,OR,43,68802039.95147705
PA,RI,43,64585472.34636688
PA,SC,43,1274117431.43402
PA,SD,43,18241741.533325195
PA,TN,43,143841301.89173317
PA,TX,43,341726385.4275627
PA,UT,43,46066295.701309204
PA,VT,43,114098291.93828583
PA,VA,43,3165237200.628111
PA,WA,43,112618021.17691803
PA,WV,43,1644102844.1848488
PA,WI,43,134389789.0524826
PA,WY,43,7651660.125823975
RI,AL,43,70435.2021484375
RI,AZ,43,93936.19763565063
RI,AR,43,34707.80154418945
RI,CA,43,127718.90294647217
RI,CO,43,60984.002685546875
RI,CT,43,2616758409.987564
RI,FL,43,22449024.916931152
RI,GA,43,1828729.427684784
RI,IL,43,11872483.16184616
RI,IN,43,9793426.327617645
RI,IA,43,28535.40056991577
RI,KS,43,6908.799865722656
RI,KY,43,1813434.9094581604
RI,LA,43,158130.09698104858
RI,ME,43,130033949.3890686
RI,MD,43,1439564.502861023
RI,MA,43,6774615957.14518
RI,MI,43,772981.9167022705
RI,MN,43,168311.9023475647
RI,MS,43,5593.5
RI,MO,43,2202531.0639648438
